FAAM-ID,Title,Permalink,"Musical Works","[Agent] Agent","[Agent] Role","Editorial annotations"
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Domenico Scarlatti",composer,dynamic
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Domenico Scarlatti",composer,espressivo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Domenico Scarlatti",composer,ornament
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Vincent d'Indy",editor,tempo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Vincent d'Indy",editor,accent
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Vincent d'Indy",editor,legato
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Vincent d'Indy",editor,articulation
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Vincent d'Indy",editor,decrescendo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Vincent d'Indy",editor,crescendo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Vincent d'Indy",editor,dynamic
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Vincent d'Indy",editor,espressivo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Vincent d'Indy",editor,ornament
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Maurice Senart",publisher,tempo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Maurice Senart",publisher,accent
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Maurice Senart",publisher,legato
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Maurice Senart",publisher,articulation
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Maurice Senart",publisher,decrescendo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Maurice Senart",publisher,crescendo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Maurice Senart",publisher,dynamic
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Maurice Senart",publisher,espressivo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Maurice Senart",publisher,ornament
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Domenico Scarlatti",composer,accent
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Domenico Scarlatti",composer,slur
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Domenico Scarlatti",composer,legato
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Domenico Scarlatti",composer,articulation
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Domenico Scarlatti",composer,tempo
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Domenico Scarlatti",composer,ornament
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Domenico Scarlatti",composer,dynamic
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Domenico Scarlatti",composer,ritenuto
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Vincent d'Indy",editor,accent
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Vincent d'Indy",editor,slur
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Vincent d'Indy",editor,legato
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Vincent d'Indy",editor,articulation
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Vincent d'Indy",editor,tempo
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Vincent d'Indy",editor,ornament
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Vincent d'Indy",editor,dynamic
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Vincent d'Indy",editor,ritenuto
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Maurice Senart",publisher,accent
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Maurice Senart",publisher,slur
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Maurice Senart",publisher,legato
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Maurice Senart",publisher,articulation
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Maurice Senart",publisher,tempo
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Maurice Senart",publisher,ornament
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Maurice Senart",publisher,dynamic
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Maurice Senart",publisher,ritenuto
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,tempo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,dynamic
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,articulation
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,crescendo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,decrescendo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,legato
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,slur
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,diminuendo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,ritenuto
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Vincent d'Indy",editor,tempo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Vincent d'Indy",editor,dynamic
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Vincent d'Indy",editor,articulation
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Vincent d'Indy",editor,crescendo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Vincent d'Indy",editor,decrescendo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Vincent d'Indy",editor,legato
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Vincent d'Indy",editor,slur
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Vincent d'Indy",editor,diminuendo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Vincent d'Indy",editor,ritenuto
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Maurice Senart",publisher,tempo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Maurice Senart",publisher,dynamic
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Maurice Senart",publisher,articulation
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Maurice Senart",publisher,crescendo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Maurice Senart",publisher,decrescendo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Maurice Senart",publisher,legato
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Maurice Senart",publisher,slur
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Maurice Senart",publisher,diminuendo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Maurice Senart",publisher,ritenuto
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Domenico Scarlatti",composer,tempo
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Domenico Scarlatti",composer,articulation
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Domenico Scarlatti",composer,legato
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Domenico Scarlatti",composer,accent
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Domenico Scarlatti",composer,decrescendo
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Domenico Scarlatti",composer,crescendo
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Domenico Scarlatti",composer,mordent
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Domenico Scarlatti",composer,fingering
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Domenico Scarlatti",composer,"ad libitum"
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Domenico Scarlatti",composer,ritenuto
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Vincent d'Indy",editor,tempo
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Vincent d'Indy",editor,articulation
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Vincent d'Indy",editor,legato
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Vincent d'Indy",editor,accent
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Vincent d'Indy",editor,decrescendo
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Vincent d'Indy",editor,crescendo
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Vincent d'Indy",editor,mordent
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Vincent d'Indy",editor,fingering
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Vincent d'Indy",editor,"ad libitum"
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Vincent d'Indy",editor,ritenuto
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Maurice Senart",publisher,tempo
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Maurice Senart",publisher,articulation
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Maurice Senart",publisher,legato
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Maurice Senart",publisher,accent
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Maurice Senart",publisher,decrescendo
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Maurice Senart",publisher,crescendo
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Maurice Senart",publisher,mordent
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Maurice Senart",publisher,fingering
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Maurice Senart",publisher,"ad libitum"
BNF-43257971z,"Sonate n° 51 : menuet en si ♭ [pour piano] / Domenico Scarlatti",https://catalogue.bnf.fr/ark:/12148/cb43257971z,"Keyboard Sonata in B-flat major, K.544","Maurice Senart",publisher,ritenuto
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Domenico Scarlatti",composer,dynamic
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Domenico Scarlatti",composer,decrescendo
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Domenico Scarlatti",composer,crescendo
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Domenico Scarlatti",composer,trill
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Domenico Scarlatti",composer,articulation
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Domenico Scarlatti",composer,espressivo
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Domenico Scarlatti",composer,ritenuto
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Domenico Scarlatti",composer,accent
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Vincent d'Indy",editor,dynamic
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Vincent d'Indy",editor,decrescendo
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Vincent d'Indy",editor,crescendo
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Vincent d'Indy",editor,trill
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Vincent d'Indy",editor,articulation
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Vincent d'Indy",editor,espressivo
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Vincent d'Indy",editor,ritenuto
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Vincent d'Indy",editor,accent
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Maurice Senart",publisher,dynamic
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Maurice Senart",publisher,decrescendo
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Maurice Senart",publisher,crescendo
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Maurice Senart",publisher,trill
BNF-432579086,"Sonate n° 60 [i.e. 377] : bourrée (dite d'Aranjuez) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb432579086,"Keyboard Sonata in B minor, K.377","Maurice Senart",publisher,articulation
